EPC,Frequency,Phase,RSSI,Timestamp
b'2023081808726A041A90131E',902999,153,-88,1711535323.733
b'2023081808726A041A90131D',902998,161,-90,1711535323.764
b'2023081808726A041A90131E',902998,153,-88,1711535323.769
b'2023081808726A041A90131E',902999,150,-87,1711535323.803
b'2023081808726A041A90131D',902999,2,-90,1711535323.809
b'2023081808726A041A90131D',902998,159,-90,1711535323.844
b'2023081808726A041A90131E',902998,146,-87,1711535323.849
b'2023081808726A041A90131E',902999,144,-87,1711535323.884
b'2023081808726A041A90131D',902999,0,-89,1711535323.888
b'2023081808726A041A90131E',902998,143,-87,1711535323.923
b'2023081808726A041A90131D',902998,3,-90,1711535323.927
b'2023081808726A041A90131E',902999,137,-87,1711535323.969
b'2023081808726A041A90131D',902998,3,-89,1711535323.983
b'2023081808726A041A90131E',902998,141,-87,1711535323.987
b'2023081808726A041A90131D',902999,4,-90,1711535324.022
b'2023081808726A041A90131E',902999,138,-88,1711535324.027
b'2023081808726A041A90131D',902998,161,-91,1711535324.062
b'2023081808726A041A90131E',902998,135,-88,1711535324.067
b'2023081808726A041A90131E',902999,130,-87,1711535324.102
b'2023081808726A041A90131D',902999,0,-91,1711535324.106
b'2023081808726A041A90131E',902998,126,-87,1711535324.141
b'2023081808726A041A90131D',902998,162,-91,1711535324.145
b'2023081808726A041A90131D',902999,160,-92,1711535324.182
b'2023081808726A041A90131E',902999,123,-87,1711535324.187
b'2023081808726A041A90131E',902998,123,-87,1711535324.223
b'2023081808726A041A90131D',902998,161,-91,1711535324.227
b'2023081808726A041A90131E',902999,126,-87,1711535324.245
b'2023081808726A041A90131D',902999,154,-91,1711535324.255
b'2023081808726A041A90131D',902998,156,-90,1711535324.289
b'2023081808726A041A90131E',902998,123,-87,1711535324.294
b'2023081808726A041A90131E',902999,131,-86,1711535324.329
b'2023081808726A041A90131D',902999,157,-90,1711535324.338
b'2023081808726A041A90131E',902998,122,-87,1711535324.374
b'2023081808726A041A90131D',902998,151,-91,1711535324.379
b'2023081808726A041A90131E',902999,118,-87,1711535324.415
b'2023081808726A041A90131D',902999,156,-90,1711535324.424
b'2023081808726A041A90131D',902998,157,-90,1711535324.459
b'2023081808726A041A90131E',902998,118,-87,1711535324.464
b'2023081808726A041A90131E',902999,126,-87,1711535324.468
b'2023081808726A041A90131D',902999,156,-90,1711535324.474
b'2023081808726A041A90131E',902998,113,-86,1711535324.509
b'2023081808726A041A90131D',902998,143,-90,1711535324.517
b'2023081808726A041A90131E',902999,111,-87,1711535324.554
b'2023081808726A041A90131D',902999,154,-91,1711535324.559
b'2023081808726A041A90131E',902998,110,-86,1711535324.593
b'2023081808726A041A90131D',902998,148,-90,1711535324.602
b'2023081808726A041A90131E',902999,107,-87,1711535324.64
b'2023081808726A041A90131D',902999,149,-89,1711535324.648
b'2023081808726A041A90131D',902998,147,-90,1711535324.683
b'2023081808726A041A90131E',902998,114,-87,1711535324.688
b'2023081808726A041A90131E',902999,111,-87,1711535324.747
b'2023081808726A041A90131D',902999,150,-89,1711535324.753
b'2023081808726A041A90131E',902998,103,-86,1711535324.79
b'2023081808726A041A90131D',902998,145,-91,1711535324.797
b'2023081808726A041A90131D',902999,138,-91,1711535324.834
b'2023081808726A041A90131E',902999,110,-86,1711535324.838
b'2023081808726A041A90131D',902998,143,-91,1711535324.873
b'2023081808726A041A90131E',902998,102,-87,1711535324.877
b'2023081808726A041A90131D',902999,147,-92,1711535324.913
b'2023081808726A041A90131E',902999,101,-87,1711535324.917
b'2023081808726A041A90131D',902998,145,-90,1711535324.952
b'2023081808726A041A90131E',902998,106,-87,1711535324.956
b'2023081808726A041A90131E',902999,98,-87,1711535324.991
b'2023081808726A041A90131D',902999,143,-91,1711535324.996
b'2023081808726A041A90131E',902998,98,-87,1711535324.997
b'2023081808726A041A90131E',902999,100,-87,1711535325.037
b'2023081808726A041A90131E',902998,106,-86,1711535325.073
b'2023081808726A041A90131E',902999,104,-87,1711535325.108
b'2023081808726A041A90131E',902998,100,-87,1711535325.144
b'2023081808726A041A90131E',902999,89,-88,1711535325.182
b'2023081808726A041A90131E',902998,97,-87,1711535325.218
b'2023081808726A041A90131E',902999,88,-87,1711535325.247
b'2023081808726A041A90131E',902998,94,-87,1711535325.284
b'2023081808726A041A90131E',902999,92,-87,1711535325.319
b'2023081808726A041A90131E',902998,81,-87,1711535325.357
b'2023081808726A041A90131E',902999,90,-87,1711535325.394
b'2023081808726A041A90131E',902998,84,-87,1711535325.43
b'2023081808726A041A90131E',902999,84,-87,1711535325.467
b'2023081808726A041A90131E',902998,71,-88,1711535325.502
b'2023081808726A041A90131E',902999,77,-88,1711535325.539
b'2023081808726A041A90131E',902998,77,-88,1711535325.577
b'2023081808726A041A90131E',902999,65,-87,1711535325.611
b'2023081808726A041A90131E',902998,72,-88,1711535325.647
b'2023081808726A041A90131E',902999,63,-88,1711535325.683
b'2023081808726A041A90131E',902998,69,-88,1711535325.722
b'2023081808726A041A90131E',902999,64,-88,1711535325.743
b'2023081808726A041A90131E',902998,63,-87,1711535325.778
b'2023081808726A041A90131E',902999,60,-87,1711535325.816
b'2023081808726A041A90131E',902998,62,-88,1711535325.852
b'2023081808726A041A90131E',902999,50,-88,1711535325.887
b'2023081808726A041A90131E',902998,57,-88,1711535325.923
b'2023081808726A041A90131E',902999,59,-87,1711535325.96
b'2023081808726A041A90131E',902998,55,-88,1711535325.998
b'2023081808726A041A90131E',902999,57,-88,1711535326.034
b'2023081808726A041A90131E',902998,55,-87,1711535326.072
b'2023081808726A041A90131E',902999,52,-88,1711535326.107
b'2023081808726A041A90131E',902998,49,-88,1711535326.144
b'2023081808726A041A90131E',902999,46,-88,1711535326.18
b'2023081808726A041A90131E',902998,43,-88,1711535326.215
b'2023081808726A041A90131E',902999,41,-88,1711535326.255
b'2023081808726A041A90131E',902998,40,-88,1711535326.289
b'2023081808726A041A90131E',902999,37,-87,1711535326.326
b'2023081808726A041A90131E',902998,34,-87,1711535326.362
b'2023081808726A041A90131E',902999,33,-87,1711535326.4
b'2023081808726A041A90131E',902998,30,-88,1711535326.436
b'2023081808726A041A90131E',902999,30,-87,1711535326.471
b'2023081808726A041A90131E',902998,26,-88,1711535326.511
b'2023081808726A041A90131E',902999,26,-88,1711535326.546
b'2023081808726A041A90131E',902998,27,-88,1711535326.584
b'2023081808726A041A90131E',902999,26,-88,1711535326.62
b'2023081808726A041A90131E',902998,28,-88,1711535326.655
b'2023081808726A041A90131E',902999,28,-88,1711535326.693
b'2023081808726A041A90131E',902998,27,-89,1711535326.727
b'2023081808726A041A90131E',902999,27,-87,1711535326.765
b'2023081808726A041A90131E',902998,28,-88,1711535326.803
b'2023081808726A041A90131E',902999,26,-88,1711535326.838
b'2023081808726A041A90131E',902998,19,-89,1711535326.874
b'2023081808726A041A90131E',902999,17,-89,1711535326.911
b'2023081808726A041A90131E',902998,13,-89,1711535326.946
b'2023081808726A041A90131E',902999,15,-90,1711535326.983
b'2023081808726A041A90131E',902998,12,-88,1711535327.019
b'2023081808726A041A90131E',902999,10,-88,1711535327.058
b'2023081808726A041A90131E',902998,11,-88,1711535327.093
b'2023081808726A041A90131E',902999,13,-88,1711535327.128
b'2023081808726A041A90131E',902998,12,-88,1711535327.164
b'2023081808726A041A90131E',902999,12,-87,1711535327.201
b'2023081808726A041A90131E',902998,12,-87,1711535327.238
b'2023081808726A041A90131E',902999,7,-88,1711535327.276
b'2023081808726A041A90131E',902998,9,-88,1711535327.313
b'2023081808726A041A90131E',902999,5,-88,1711535327.35
b'2023081808726A041A90131E',902998,0,-87,1711535327.386
b'2023081808726A041A90131E',902999,160,-89,1711535327.421
b'2023081808726A041A90131E',902998,0,-89,1711535327.458
b'2023081808726A041A90131E',902999,159,-88,1711535327.495
b'2023081808726A041A90131E',902998,157,-88,1711535327.532
b'2023081808726A041A90131E',902999,155,-88,1711535327.569
b'2023081808726A041A90131E',902998,157,-88,1711535327.604
b'2023081808726A041A90131E',902999,152,-88,1711535327.642
b'2023081808726A041A90131E',902998,156,-87,1711535327.677
b'2023081808726A041A90131E',902999,153,-88,1711535327.715
b'2023081808726A041A90131E',902998,150,-88,1711535327.752
b'2023081808726A041A90131E',902999,149,-88,1711535327.789
b'2023081808726A041A90131E',902998,148,-87,1711535327.824
b'2023081808726A041A90131E',902999,147,-88,1711535327.861
b'2023081808726A041A90131E',902998,150,-87,1711535327.896
b'2023081808726A041A90131E',902999,146,-88,1711535327.934
b'2023081808726A041A90131E',902998,148,-87,1711535327.971
b'2023081808726A041A90131E',902999,147,-88,1711535328.006
b'2023081808726A041A90131E',902998,147,-87,1711535328.042
b'2023081808726A041A90131E',902999,146,-87,1711535328.081
b'2023081808726A041A90131E',902998,142,-87,1711535328.116
b'2023081808726A041A90131E',902999,143,-87,1711535328.152
b'2023081808726A041A90131E',902998,140,-86,1711535328.188
b'2023081808726A041A90131D',902998,147,-90,1711535328.216
b'2023081808726A041A90131E',902999,138,-88,1711535328.237
b'2023081808726A041A90131D',902999,150,-91,1711535328.241
b'2023081808726A041A90131E',902998,132,-87,1711535328.272
b'2023081808726A041A90131D',902998,140,-91,1711535328.276
b'2023081808726A041A90131D',902999,143,-91,1711535328.293
b'2023081808726A041A90131E',902999,128,-88,1711535328.298
b'2023081808726A041A90131D',902998,148,-92,1711535328.333
b'2023081808726A041A90131E',902998,123,-88,1711535328.338
b'2023081808726A041A90131D',902999,135,-91,1711535328.374
b'2023081808726A041A90131E',902999,118,-88,1711535328.378
b'2023081808726A041A90131E',902998,113,-88,1711535328.414
b'2023081808726A041A90131E',902999,113,-87,1711535328.45
b'2023081808726A041A90131E',902998,110,-88,1711535328.487
b'2023081808726A041A90131E',902999,104,-87,1711535328.524
b'2023081808726A041A90131E',902998,101,-87,1711535328.555
b'2023081808726A041A90131E',902999,95,-87,1711535328.591
b'2023081808726A041A90131E',902998,96,-87,1711535328.628
b'2023081808726A041A90131E',902999,92,-87,1711535328.664
b'2023081808726A041A90131E',902998,89,-88,1711535328.699
b'2023081808726A041A90131E',902999,87,-87,1711535328.737
b'2023081808726A041A90131E',902998,86,-88,1711535328.772
b'2023081808726A041A90131E',902999,84,-89,1711535328.795
b'2023081808726A041A90131E',902998,81,-88,1711535328.832
b'2023081808726A041A90131E',902999,80,-87,1711535328.867
b'2023081808726A041A90131E',902998,85,-87,1711535328.902
b'2023081808726A041A90131E',902999,77,-88,1711535328.941
b'2023081808726A041A90131E',902998,73,-87,1711535328.976
b'2023081808726A041A90131E',902999,75,-88,1711535329.013
b'2023081808726A041A90131E',902998,71,-87,1711535329.051
b'2023081808726A041A90131E',902999,78,-88,1711535329.085
b'2023081808726A041A90131E',902998,72,-88,1711535329.121
b'2023081808726A041A90131E',902999,65,-87,1711535329.157
b'2023081808726A041A90131E',902998,65,-87,1711535329.194
b'2023081808726A041A90131E',902999,64,-88,1711535329.231
b'2023081808726A041A90131E',902998,72,-88,1711535329.266
b'2023081808726A041A90131E',902999,72,-88,1711535329.307
b'2023081808726A041A90131E',902998,66,-88,1711535329.343
b'2023081808726A041A90131E',902999,63,-88,1711535329.379
b'2023081808726A041A90131E',902998,65,-88,1711535329.415
b'2023081808726A041A90131E',902999,63,-88,1711535329.452
b'2023081808726A041A90131E',902998,70,-88,1711535329.486
b'2023081808726A041A90131E',902999,69,-88,1711535329.525
b'2023081808726A041A90131E',902998,64,-88,1711535329.56
b'2023081808726A041A90131E',902999,63,-88,1711535329.598
b'2023081808726A041A90131E',902998,63,-88,1711535329.633
b'2023081808726A041A90131E',902999,66,-88,1711535329.67
b'2023081808726A041A90131E',902998,71,-88,1711535329.707
b'2023081808726A041A90131E',902999,72,-88,1711535329.742
b'2023081808726A041A90131E',902998,63,-87,1711535329.78
b'2023081808726A041A90131E',902999,66,-88,1711535329.816
b'2023081808726A041A90131E',902998,67,-89,1711535329.852
b'2023081808726A041A90131E',902999,75,-89,1711535329.889
b'2023081808726A041A90131E',902998,78,-89,1711535329.926
b'2023081808726A041A90131E',902999,75,-88,1711535329.961
b'2023081808726A041A90131E',902998,71,-89,1711535329.998
b'2023081808726A041A90131E',902999,63,-89,1711535330.033
b'2023081808726A041A90131E',902998,67,-87,1711535330.073
b'2023081808726A041A90131E',902999,64,-88,1711535330.11
b'2023081808726A041A90131E',902998,64,-88,1711535330.145
b'2023081808726A041A90131E',902999,60,-88,1711535330.18
b'2023081808726A041A90131E',902998,58,-88,1711535330.218
b'2023081808726A041A90131E',902999,54,-88,1711535330.253
b'2023081808726A041A90131E',902998,50,-88,1711535330.29
b'2023081808726A041A90131E',902999,46,-89,1711535330.327
b'2023081808726A041A90131E',902998,42,-88,1711535330.365
b'2023081808726A041A90131E',902999,37,-89,1711535330.399
b'2023081808726A041A90131E',902998,32,-88,1711535330.438
b'2023081808726A041A90131E',902999,18,-88,1711535330.474
b'2023081808726A041A90131E',902998,22,-88,1711535330.511
b'2023081808726A041A90131E',902999,24,-89,1711535330.546
b'2023081808726A041A90131E',902998,17,-88,1711535330.585
b'2023081808726A041A90131E',902999,16,-88,1711535330.621
b'2023081808726A041A90131E',902998,12,-89,1711535330.655
b'2023081808726A041A90131E',902999,9,-90,1711535330.693
b'2023081808726A041A90131E',902998,6,-88,1711535330.729
b'2023081808726A041A90131E',902999,6,-89,1711535330.764
b'2023081808726A041A90131E',902998,0,-89,1711535330.802
b'2023081808726A041A90131E',902999,3,-88,1711535330.841
b'2023081808726A041A90131E',902998,162,-90,1711535330.877
b'2023081808726A041A90131E',902999,161,-89,1711535330.912
b'2023081808726A041A90131E',902998,158,-92,1711535330.949
b'2023081808726A041A90131E',902999,157,-90,1711535330.985
b'2023081808726A041A90131E',902998,155,-91,1711535331.023
b'2023081808726A041A90131E',902999,159,-90,1711535331.059
b'2023081808726A041A90131E',902998,151,-90,1711535331.108
b'2023081808726A041A90131E',902999,151,-90,1711535331.144
b'2023081808726A041A90131E',902998,152,-92,1711535331.18
b'2023081808726A041A90131E',902999,150,-92,1711535331.216
b'2023081808726A041A90131E',902998,149,-91,1711535331.254
b'2023081808726A041A90131E',902999,150,-90,1711535331.289
b'2023081808726A041A90131E',902998,152,-92,1711535331.325
b'2023081808726A041A90131E',902999,150,-92,1711535331.364
b'2023081808726A041A90131E',902998,146,-91,1711535331.399
b'2023081808726A041A90131E',902998,140,-92,1711535331.591
b'2023081808726A041A90131E',902999,142,-90,1711535331.605
b'2023081808726A041A90131E',902998,135,-91,1711535331.64
b'2023081808726A041A90131E',902999,136,-91,1711535331.675
b'2023081808726A041A90131E',902998,135,-90,1711535331.712
b'2023081808726A041A90131E',902999,133,-90,1711535331.75
b'2023081808726A041A90131E',902998,132,-90,1711535331.785
b'2023081808726A041A90131E',902999,129,-90,1711535331.821
b'2023081808726A041A90131E',902998,131,-90,1711535331.871
b'2023081808726A041A90131E',902999,129,-90,1711535331.91
b'2023081808726A041A90131E',902998,122,-90,1711535331.945
b'2023081808726A041A90131E',902999,125,-90,1711535331.981
b'2023081808726A041A90131E',902998,123,-90,1711535332.017
b'2023081808726A041A90131E',902999,122,-92,1711535332.055
b'2023081808726A041A90131E',902998,125,-90,1711535332.09
b'2023081808726A041A90131E',902999,121,-90,1711535332.114
b'2023081808726A041A90131E',902998,121,-90,1711535332.149
b'2023081808726A041A90131E',902999,129,-92,1711535332.186
b'2023081808726A041A90131E',902998,118,-91,1711535332.223
b'2023081808726A041A90131E',902999,119,-91,1711535332.257
b'2023081808726A041A90131E',902998,116,-91,1711535332.295
b'2023081808726A041A90131E',902999,119,-91,1711535332.331
b'2023081808726A041A90131E',902998,118,-91,1711535332.382
b'2023081808726A041A90131E',902999,119,-91,1711535332.418
b'2023081808726A041A90131E',902998,119,-90,1711535332.456
b'2023081808726A041A90131E',902999,117,-90,1711535332.492
b'2023081808726A041A90131E',902998,119,-91,1711535332.527
b'2023081808726A041A90131E',902999,117,-91,1711535332.563
b'2023081808726A041A90131E',902998,125,-92,1711535332.601
b'2023081808726A041A90131E',902999,121,-91,1711535332.637
b'2023081808726A041A90133A',902998,135,-91,1711535337.371
b'2023081808726A041A90133A',902999,135,-89,1711535337.406
b'2023081808726A041A90133A',902998,130,-90,1711535337.43
b'2023081808726A041A90133A',902999,127,-90,1711535337.466
b'2023081808726A041A90133A',902998,129,-89,1711535337.504
b'2023081808726A041A90133A',902999,128,-90,1711535337.54
b'2023081808726A041A90133A',902998,127,-89,1711535337.577
b'2023081808726A041A90133A',902999,120,-90,1711535337.612
b'2023081808726A041A90133A',902998,120,-89,1711535337.647
b'2023081808726A041A90133A',902999,117,-90,1711535337.703
b'2023081808726A041A90133A',902998,117,-90,1711535337.74
b'2023081808726A041A90133A',902999,113,-89,1711535337.776
b'2023081808726A041A90133A',902998,108,-89,1711535337.811
b'2023081808726A041A90133A',902999,108,-88,1711535337.848
b'2023081808726A041A90133A',902998,107,-89,1711535337.883
b'2023081808726A041A90133A',902999,103,-89,1711535337.919
b'2023081808726A041A90133A',902998,103,-90,1711535337.941
b'2023081808726A041A90133A',902999,105,-89,1711535337.978
b'2023081808726A041A90133A',902998,103,-88,1711535338.013
b'2023081808726A041A90133A',902999,101,-90,1711535338.049
